date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2013-09-15,Northern Region,Rumphi,Rumphi,-11.016667,33.866667,cereals and tubers,Maize,KG,actual,Retail,MWK,144.95,0.1412
2013-09-15,Northern Region,Rumphi,Rumphi,-11.016667,33.866667,cereals and tubers,Rice,KG,actual,Retail,MWK,371.64,0.3619
2013-09-15,Northern Region,Rumphi,Rumphi,-11.016667,33.866667,pulses and nuts,Beans,KG,actual,Retail,MWK,478.83,0.4663
2013-09-15,Northern Region,Rumphi,Rumphi,-11.016667,33.866667,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,428.8,0.4176
2013-09-15,Southern Region,Balaka,Balaka,-14.9893798828125,34.95893096923828,cereals and tubers,Maize,KG,actual,Retail,MWK,117.44,0.1144
2013-09-15,Southern Region,Balaka,Balaka,-14.9893798828125,34.95893096923828,cereals and tubers,Rice,KG,actual,Retail,MWK,356.17,0.3468
2013-09-15,Southern Region,Balaka,Balaka,-14.9893798828125,34.95893096923828,pulses and nuts,Beans,KG,actual,Retail,MWK,458.09,0.4461
2013-09-15,Southern Region,Balaka,Balaka,-14.9893798828125,34.95893096923828,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,449.92,0.4381
2013-09-15,Southern Region,Blantyre,Lunzu,-15.65,35.05,cereals and tubers,Cassava,KG,actual,Retail,MWK,57.23,0.0557
2013-09-15,Southern Region,Blantyre,Lunzu,-15.65,35.05,cereals and tubers,Maize,KG,actual,Retail,MWK,129.8,0.1264
2013-09-15,Southern Region,Blantyre,Lunzu,-15.65,35.05,cereals and tubers,Rice,KG,actual,Retail,MWK,387.71,0.3776
2013-09-15,Southern Region,Blantyre,Lunzu,-15.65,35.05,pulses and nuts,Beans,KG,actual,Retail,MWK,398.74,0.3883
2013-09-15,Southern Region,Blantyre,Lunzu,-15.65,35.05,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,399.08,0.3886
2013-09-15,Southern Region,Blantyre City,Bvumbwe,-15.783333,35.0,cereals and tubers,Cassava,KG,actual,Retail,MWK,142.64,0.1389
2013-09-15,Southern Region,Blantyre City,Bvumbwe,-15.783333,35.0,cereals and tubers,Maize,KG,actual,Retail,MWK,120.24,0.1171
2013-09-15,Southern Region,Blantyre City,Bvumbwe,-15.783333,35.0,cereals and tubers,Rice,KG,actual,Retail,MWK,350.25,0.3411
2013-09-15,Southern Region,Blantyre City,Bvumbwe,-15.783333,35.0,pulses and nuts,Beans,KG,actual,Retail,MWK,375.33,0.3655
2013-09-15,Southern Region,Blantyre City,Bvumbwe,-15.783333,35.0,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,350.17,0.341
2013-09-15,Southern Region,Chikwawa,Nchalo,-16.266667,34.916667,cereals and tubers,Cassava,KG,actual,Retail,MWK,124.89,0.1216
2013-09-15,Southern Region,Chikwawa,Nchalo,-16.266667,34.916667,cereals and tubers,Maize,KG,actual,Retail,MWK,136.91,0.1333
2013-09-15,Southern Region,Chikwawa,Nchalo,-16.266667,34.916667,cereals and tubers,Rice,KG,actual,Retail,MWK,438.62,0.4271
2013-09-15,Southern Region,Chikwawa,Nchalo,-16.266667,34.916667,pulses and nuts,Beans,KG,actual,Retail,MWK,478.48,0.4659
2013-09-15,Southern Region,Chikwawa,Nchalo,-16.266667,34.916667,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,401.45,0.3909
2013-09-15,Southern Region,Chiradzulu,Chiradzulu,-15.7,35.183333,cereals and tubers,Cassava,KG,actual,Retail,MWK,61.68,0.0601
2013-09-15,Southern Region,Chiradzulu,Chiradzulu,-15.7,35.183333,cereals and tubers,Maize,KG,actual,Retail,MWK,103.96,0.1012
2013-09-15,Southern Region,Chiradzulu,Chiradzulu,-15.7,35.183333,cereals and tubers,Rice,KG,actual,Retail,MWK,387.02,0.3769
2013-09-15,Southern Region,Chiradzulu,Chiradzulu,-15.7,35.183333,pulses and nuts,Beans,KG,actual,Retail,MWK,418.37,0.4074
2013-09-15,Southern Region,Chiradzulu,Chiradzulu,-15.7,35.183333,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,435.85,0.4244
2013-09-15,Southern Region,Machinga,Liwonde,-14.866667,35.466667,cereals and tubers,Cassava,KG,actual,Retail,MWK,93.47,0.091
2013-09-15,Southern Region,Machinga,Liwonde,-14.866667,35.466667,cereals and tubers,Maize,KG,actual,Retail,MWK,148.64,0.1447
2013-09-15,Southern Region,Machinga,Liwonde,-14.866667,35.466667,cereals and tubers,Rice,KG,actual,Retail,MWK,239.29,0.233
2013-09-15,Southern Region,Machinga,Liwonde,-14.866667,35.466667,pulses and nuts,Beans,KG,actual,Retail,MWK,489.62,0.4768
2013-09-15,Southern Region,Machinga,Liwonde,-14.866667,35.466667,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,671.56,0.654
2013-09-15,Southern Region,Machinga,Ntaja,-14.866667,35.533333,cereals and tubers,Cassava,KG,actual,Retail,MWK,95.78,0.0933
2013-09-15,Southern Region,Machinga,Ntaja,-14.866667,35.533333,cereals and tubers,Maize,KG,actual,Retail,MWK,109.63,0.1068
2013-09-15,Southern Region,Machinga,Ntaja,-14.866667,35.533333,cereals and tubers,Rice,KG,actual,Retail,MWK,299.05,0.2912
2013-09-15,Southern Region,Machinga,Ntaja,-14.866667,35.533333,pulses and nuts,Beans,KG,actual,Retail,MWK,259.22,0.2524
2013-09-15,Southern Region,Machinga,Ntaja,-14.866667,35.533333,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,292.86,0.2852
2013-09-15,Southern Region,Mangochi,Mangochi,-14.466667,35.266667,cereals and tubers,Maize,KG,actual,Retail,MWK,119.21,0.1161
2013-09-15,Southern Region,Mangochi,Mangochi,-14.466667,35.266667,cereals and tubers,Rice,KG,actual,Retail,MWK,423.33,0.4122
2013-09-15,Southern Region,Mangochi,Mangochi,-14.466667,35.266667,pulses and nuts,Beans,KG,actual,Retail,MWK,427.22,0.416
2013-09-15,Southern Region,Mangochi,Mangochi,-14.466667,35.266667,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,431.67,0.4204
2013-09-15,Southern Region,Mangochi,Monkey Bay,-14.083333,34.916667,cereals and tubers,Maize,KG,actual,Retail,MWK,91.23,0.0888
2013-09-15,Southern Region,Mangochi,Monkey Bay,-14.083333,34.916667,cereals and tubers,Rice,KG,actual,Retail,MWK,300.0,0.2921
2013-09-15,Southern Region,Mangochi,Monkey Bay,-14.083333,34.916667,pulses and nuts,Beans,KG,actual,Retail,MWK,389.2,0.379
2013-09-15,Southern Region,Mangochi,Namwera,-14.366667,35.5,cereals and tubers,Cassava,KG,actual,Retail,MWK,140.0,0.1363
2013-09-15,Southern Region,Mangochi,Namwera,-14.366667,35.5,cereals and tubers,Maize,KG,actual,Retail,MWK,91.69,0.0893
2013-09-15,Southern Region,Mangochi,Namwera,-14.366667,35.5,cereals and tubers,Rice,KG,actual,Retail,MWK,350.0,0.3408
2013-09-15,Southern Region,Mangochi,Namwera,-14.366667,35.5,pulses and nuts,Beans,KG,actual,Retail,MWK,409.63,0.3989
2013-09-15,Southern Region,Mangochi,Namwera,-14.366667,35.5,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,417.45,0.4065
2013-09-15,Southern Region,Mulanje,Muloza,-16.033333,35.5,cereals and tubers,Cassava,KG,actual,Retail,MWK,125.69,0.1224
2013-09-15,Southern Region,Mulanje,Muloza,-16.033333,35.5,cereals and tubers,Maize,KG,actual,Retail,MWK,132.95,0.1295
2013-09-15,Southern Region,Mulanje,Muloza,-16.033333,35.5,cereals and tubers,Rice,KG,actual,Retail,MWK,315.81,0.3075
2013-09-15,Southern Region,Mulanje,Muloza,-16.033333,35.5,pulses and nuts,Beans,KG,actual,Retail,MWK,347.26,0.3382
2013-09-15,Southern Region,Mulanje,Muloza,-16.033333,35.5,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,349.55,0.3404
2013-09-15,Southern Region,Mwanza,Mwanza,-15.616667,34.516667,cereals and tubers,Cassava,KG,actual,Retail,MWK,95.07,0.0926
2013-09-15,Southern Region,Mwanza,Mwanza,-15.616667,34.516667,cereals and tubers,Maize,KG,actual,Retail,MWK,129.33,0.1259
2013-09-15,Southern Region,Mwanza,Mwanza,-15.616667,34.516667,cereals and tubers,Rice,KG,actual,Retail,MWK,400.0,0.3895
2013-09-15,Southern Region,Mwanza,Mwanza,-15.616667,34.516667,pulses and nuts,Beans,KG,actual,Retail,MWK,415.95,0.4051
2013-09-15,Southern Region,Mwanza,Mwanza,-15.616667,34.516667,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,457.15,0.4452
2013-09-15,Southern Region,Neno,Neno,-15.4,34.65,cereals and tubers,Cassava,KG,actual,Retail,MWK,145.15,0.1413
2013-09-15,Southern Region,Neno,Neno,-15.4,34.65,cereals and tubers,Maize,KG,actual,Retail,MWK,92.43,0.09
2013-09-15,Southern Region,Neno,Neno,-15.4,34.65,cereals and tubers,Rice,KG,actual,Retail,MWK,449.32,0.4376
2013-09-15,Southern Region,Neno,Neno,-15.4,34.65,pulses and nuts,Beans,KG,actual,Retail,MWK,430.18,0.4189
2013-09-15,Southern Region,Neno,Neno,-15.4,34.65,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,504.89,0.4917
2013-09-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Maize (white),KG,actual,Retail,SOS,5050.0,8.8769
2013-09-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,14000.0,24.6093
2013-09-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,5650.0,9.9316
2013-09-15,Southern Region,Nsanje,Nsanje,-16.916669845581055,35.26667022705078,cereals and tubers,Maize,KG,actual,Retail,MWK,119.27,0.1161
2013-09-15,Southern Region,Nsanje,Sorgin,-16.5431813,35.0129799,cereals and tubers,Cassava,KG,actual,Retail,MWK,148.03,0.1442
2013-09-15,Southern Region,Nsanje,Sorgin,-16.5431813,35.0129799,cereals and tubers,Maize,KG,actual,Retail,MWK,119.27,0.1161
2013-09-15,Southern Region,Nsanje,Sorgin,-16.5431813,35.0129799,cereals and tubers,Rice,KG,actual,Retail,MWK,328.42,0.3198
2013-09-15,Southern Region,Nsanje,Sorgin,-16.5431813,35.0129799,pulses and nuts,Beans,KG,actual,Retail,MWK,411.57,0.4008
2013-09-15,Southern Region,Nsanje,Sorgin,-16.5431813,35.0129799,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,500.51,0.4874
2013-09-15,Southern Region,Phalombe,Phalombe,-15.8,35.65,cereals and tubers,Cassava,KG,actual,Retail,MWK,164.33,0.16
2013-09-15,Southern Region,Phalombe,Phalombe,-15.8,35.65,cereals and tubers,Maize,KG,actual,Retail,MWK,130.0,0.1266
2013-09-15,Southern Region,Phalombe,Phalombe,-15.8,35.65,cereals and tubers,Rice,KG,actual,Retail,MWK,301.4,0.2935
2013-09-15,Southern Region,Phalombe,Phalombe,-15.8,35.65,pulses and nuts,Beans,KG,actual,Retail,MWK,363.15,0.3536
2013-09-15,Southern Region,Phalombe,Phalombe,-15.8,35.65,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,450.33,0.4385
2013-09-15,Southern Region,Thyolo,Luchenza,-16.016667,35.3,cereals and tubers,Cassava,KG,actual,Retail,MWK,166.46,0.1621
2013-09-15,Southern Region,Thyolo,Luchenza,-16.016667,35.3,cereals and tubers,Maize,KG,actual,Retail,MWK,123.18,0.12
2013-09-15,Southern Region,Thyolo,Luchenza,-16.016667,35.3,cereals and tubers,Rice,KG,actual,Retail,MWK,357.35,0.348
2013-09-15,Southern Region,Thyolo,Luchenza,-16.016667,35.3,pulses and nuts,Beans,KG,actual,Retail,MWK,348.56,0.3394
2013-09-15,Southern Region,Thyolo,Luchenza,-16.016667,35.3,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,358.69,0.3493
2013-09-15,Southern Region,Zomba,Jali,-15.5,35.45,cereals and tubers,Cassava,KG,actual,Retail,MWK,86.22,0.084
2013-09-15,Southern Region,Zomba,Jali,-15.5,35.45,cereals and tubers,Maize,KG,actual,Retail,MWK,98.66,0.0961
2013-09-15,Southern Region,Zomba,Jali,-15.5,35.45,cereals and tubers,Rice,KG,actual,Retail,MWK,280.0,0.2727
2013-09-15,Southern Region,Zomba,Jali,-15.5,35.45,pulses and nuts,Beans,KG,actual,Retail,MWK,388.2,0.378
2013-09-15,Southern Region,Zomba,Jali,-15.5,35.45,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,358.74,0.3493
2013-09-15,Southern Region,Zomba,Thondwe,-15.5,35.45,cereals and tubers,Cassava,KG,actual,Retail,MWK,137.32,0.1337
2013-09-15,Southern Region,Zomba,Thondwe,-15.5,35.45,cereals and tubers,Maize,KG,actual,Retail,MWK,105.38,0.1026
2013-09-15,Southern Region,Zomba,Thondwe,-15.5,35.45,cereals and tubers,Rice,KG,actual,Retail,MWK,300.0,0.2921
2013-09-15,Southern Region,Zomba,Thondwe,-15.5,35.45,pulses and nuts,Beans,KG,actual,Retail,MWK,347.43,0.3383
2013-09-15,Southern Region,Zomba City,Zomba,-15.383333,35.333333,cereals and tubers,Cassava,KG,actual,Retail,MWK,145.16,0.1414
2013-09-15,Southern Region,Zomba City,Zomba,-15.383333,35.333333,cereals and tubers,Maize,KG,actual,Retail,MWK,122.22,0.119
2013-09-15,Southern Region,Zomba City,Zomba,-15.383333,35.333333,cereals and tubers,Rice,KG,actual,Retail,MWK,353.7,0.3444
2013-09-15,Southern Region,Zomba City,Zomba,-15.383333,35.333333,pulses and nuts,Beans,KG,actual,Retail,MWK,559.23,0.5446
2013-09-15,Southern Region,Zomba City,Zomba,-15.383333,35.333333,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,533.38,0.5194
2013-10-15,,,National Average,,,non-food,Fuel (diesel),L,actual,Retail,MWK,730.8,0.7117
2013-10-15,,,National Average,,,non-food,"Fuel (kerosene, paraffin)",L,actual,Retail,MWK,603.0,0.5872
2013-10-15,,,National Average,,,non-food,Fuel (petrol),L,actual,Retail,MWK,736.3,0.717
2013-10-15,Central Region,Dedza,Bembeke turn off,-14.395319,34.394592,cereals and tubers,Cassava,KG,actual,Retail,MWK,83.38,0.0812
2013-10-15,Central Region,Dedza,Bembeke turn off,-14.395319,34.394592,cereals and tubers,Maize,KG,actual,Retail,MWK,99.6,0.097
2013-10-15,Central Region,Dedza,Bembeke turn off,-14.395319,34.394592,cereals and tubers,Rice,KG,actual,Retail,MWK,362.5,0.353
2013-10-15,Central Region,Dedza,Bembeke turn off,-14.395319,34.394592,pulses and nuts,Beans,KG,actual,Retail,MWK,347.6,0.3385
2013-10-15,Central Region,Dedza,Bembeke turn off,-14.395319,34.394592,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,383.42,0.3734
2013-10-15,Central Region,Dedza,Mtakataka,-14.233333,34.516667,cereals and tubers,Cassava,KG,actual,Retail,MWK,99.76,0.0971
2013-10-15,Central Region,Dedza,Mtakataka,-14.233333,34.516667,cereals and tubers,Maize,KG,actual,Retail,MWK,137.55,0.1339
2013-10-15,Central Region,Dedza,Mtakataka,-14.233333,34.516667,cereals and tubers,Rice,KG,actual,Retail,MWK,308.09,0.3
2013-10-15,Central Region,Dedza,Mtakataka,-14.233333,34.516667,pulses and nuts,Beans,KG,actual,Retail,MWK,359.88,0.3505
2013-10-15,Central Region,Dedza,Thete,-14.3,34.083333,cereals and tubers,Cassava,KG,actual,Retail,MWK,79.85,0.0778
2013-10-15,Central Region,Dedza,Thete,-14.3,34.083333,cereals and tubers,Maize,KG,actual,Retail,MWK,105.23,0.1025
2013-10-15,Central Region,Dedza,Thete,-14.3,34.083333,cereals and tubers,Rice,KG,actual,Retail,MWK,350.0,0.3408
2013-10-15,Central Region,Dedza,Thete,-14.3,34.083333,pulses and nuts,Beans,KG,actual,Retail,MWK,396.67,0.3863
2013-10-15,Central Region,Dedza,Thete,-14.3,34.083333,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,305.0,0.297
2013-10-15,Central Region,Dowa,Dowa,-13.683333,33.983333,cereals and tubers,Cassava,KG,actual,Retail,MWK,115.42,0.1124
2013-10-15,Central Region,Dowa,Dowa,-13.683333,33.983333,cereals and tubers,Maize,KG,actual,Retail,MWK,95.52,0.093
2013-10-15,Central Region,Dowa,Dowa,-13.683333,33.983333,cereals and tubers,Rice,KG,actual,Retail,MWK,350.62,0.3414
2013-10-15,Central Region,Dowa,Dowa,-13.683333,33.983333,pulses and nuts,Beans,KG,actual,Retail,MWK,350.0,0.3408
2013-10-15,Central Region,Dowa,Dowa,-13.683333,33.983333,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,380.0,0.37
2013-10-15,Central Region,Dowa,Mponela,-13.516667,33.716667,cereals and tubers,Cassava,KG,actual,Retail,MWK,131.42,0.128
2013-10-15,Central Region,Dowa,Mponela,-13.516667,33.716667,cereals and tubers,Maize,KG,actual,Retail,MWK,104.23,0.1015
2013-10-15,Central Region,Dowa,Mponela,-13.516667,33.716667,cereals and tubers,Rice,KG,actual,Retail,MWK,323.33,0.3149
2013-10-15,Central Region,Dowa,Mponela,-13.516667,33.716667,pulses and nuts,Beans,KG,actual,Retail,MWK,280.0,0.2727
2013-10-15,Central Region,Dowa,Mponela,-13.516667,33.716667,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,250.0,0.2435
2013-10-15,Central Region,Kasungu,Chatoloma,-13.316667,33.483333,cereals and tubers,Cassava,KG,actual,Retail,MWK,87.58,0.0853
2013-10-15,Central Region,Kasungu,Chatoloma,-13.316667,33.483333,cereals and tubers,Maize,KG,actual,Retail,MWK,95.13,0.0926
2013-10-15,Central Region,Kasungu,Chatoloma,-13.316667,33.483333,pulses and nuts,Beans,KG,actual,Retail,MWK,650.99,0.6339
2013-10-15,Central Region,Kasungu,Kasiya,-12.8,33.716667,cereals and tubers,Cassava,KG,actual,Retail,MWK,80.18,0.0781
2013-10-15,Central Region,Kasungu,Kasiya,-12.8,33.716667,cereals and tubers,Maize,KG,actual,Retail,MWK,82.17,0.08
2013-10-15,Central Region,Kasungu,Kasiya,-12.8,33.716667,cereals and tubers,Rice,KG,actual,Retail,MWK,400.0,0.3895
2013-10-15,Central Region,Kasungu,Kasiya,-12.8,33.716667,pulses and nuts,Beans,KG,actual,Retail,MWK,281.88,0.2745
2013-10-15,Central Region,Kasungu,Kasiya,-12.8,33.716667,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,245.0,0.2386
2013-10-15,Central Region,Kasungu,Nkhamenya,-12.566667,33.516667,cereals and tubers,Maize,KG,actual,Retail,MWK,86.57,0.0843
2013-10-15,Central Region,Kasungu,Nkhamenya,-12.566667,33.516667,cereals and tubers,Rice,KG,actual,Retail,MWK,320.0,0.3116
2013-10-15,Central Region,Kasungu,Nkhamenya,-12.566667,33.516667,pulses and nuts,Beans,KG,actual,Retail,MWK,643.75,0.6269
2013-10-15,Central Region,Kasungu,Nkhoma,-12.716667,33.4,cereals and tubers,Cassava,KG,actual,Retail,MWK,59.04,0.0575
2013-10-15,Central Region,Kasungu,Nkhoma,-12.716667,33.4,cereals and tubers,Maize,KG,actual,Retail,MWK,101.5,0.0988
2013-10-15,Central Region,Kasungu,Nkhoma,-12.716667,33.4,cereals and tubers,Rice,KG,actual,Retail,MWK,368.57,0.3589
2013-10-15,Central Region,Kasungu,Nkhoma,-12.716667,33.4,pulses and nuts,Beans,KG,actual,Retail,MWK,333.74,0.325
2013-10-15,Central Region,Kasungu,Nkhoma,-12.716667,33.4,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,281.78,0.2744
2013-10-15,Central Region,Lilongwe,Mitundu,-14.25,33.766667,cereals and tubers,Cassava,KG,actual,Retail,MWK,88.33,0.086
2013-10-15,Central Region,Lilongwe,Mitundu,-14.25,33.766667,cereals and tubers,Maize,KG,actual,Retail,MWK,112.4,0.1095
2013-10-15,Central Region,Lilongwe,Mitundu,-14.25,33.766667,cereals and tubers,Rice,KG,actual,Retail,MWK,367.77,0.3581
2013-10-15,Central Region,Lilongwe,Mitundu,-14.25,33.766667,pulses and nuts,Beans,KG,actual,Retail,MWK,323.79,0.3153
2013-10-15,Central Region,Lilongwe,Mitundu,-14.25,33.766667,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,272.52,0.2654
2013-10-15,Central Region,Lilongwe,Nanjiri,-14.07154,33.8371,cereals and tubers,Cassava,KG,actual,Retail,MWK,182.45,0.1777
2013-10-15,Central Region,Lilongwe,Nanjiri,-14.07154,33.8371,cereals and tubers,Maize,KG,actual,Retail,MWK,112.95,0.11
2013-10-15,Central Region,Lilongwe,Nanjiri,-14.07154,33.8371,cereals and tubers,Rice,KG,actual,Retail,MWK,350.0,0.3408
2013-10-15,Central Region,Lilongwe,Nanjiri,-14.07154,33.8371,pulses and nuts,Beans,KG,actual,Retail,MWK,307.99,0.2999
2013-10-15,Central Region,Lilongwe,Nanjiri,-14.07154,33.8371,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,300.94,0.2931
2013-10-15,Central Region,Lilongwe City,Lilongwe,-13.983333,33.783333,cereals and tubers,Maize,KG,actual,Retail,MWK,140.0,0.1363
2013-10-15,Central Region,Lilongwe City,Lilongwe,-13.983333,33.783333,cereals and tubers,Rice,KG,actual,Retail,MWK,412.75,0.4019
2013-10-15,Central Region,Lilongwe City,Lilongwe,-13.983333,33.783333,pulses and nuts,Beans,KG,actual,Retail,MWK,414.44,0.4036
2013-10-15,Central Region,Lilongwe City,Lilongwe,-13.983333,33.783333,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,510.01,0.4967
2013-10-15,Central Region,Mchinji,Mchinji,-13.8,32.9,cereals and tubers,Maize,KG,actual,Retail,MWK,114.19,0.1112
2013-10-15,Central Region,Mchinji,Mchinji,-13.8,32.9,cereals and tubers,Rice,KG,actual,Retail,MWK,363.43,0.3539
2013-10-15,Central Region,Mchinji,Mchinji,-13.8,32.9,pulses and nuts,Beans,KG,actual,Retail,MWK,403.34,0.3928
2013-10-15,Central Region,Mchinji,Mchinji,-13.8,32.9,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,334.44,0.3257
2013-10-15,Central Region,Nkhotakota,Dwangwa,-12.566667,34.15,cereals and tubers,Cassava,KG,actual,Retail,MWK,87.79,0.0855
2013-10-15,Central Region,Nkhotakota,Dwangwa,-12.566667,34.15,cereals and tubers,Maize,KG,actual,Retail,MWK,147.1,0.1432
2013-10-15,Central Region,Nkhotakota,Dwangwa,-12.566667,34.15,cereals and tubers,Rice,KG,actual,Retail,MWK,245.45,0.239
2013-10-15,Central Region,Nkhotakota,Dwangwa,-12.566667,34.15,pulses and nuts,Beans,KG,actual,Retail,MWK,525.84,0.5121
2013-10-15,Central Region,Nkhotakota,Dwangwa,-12.566667,34.15,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,543.08,0.5289
2013-10-15,Central Region,Nkhotakota,Mwansambo,-13.3,34.116667,cereals and tubers,Cassava,KG,actual,Retail,MWK,109.35,0.1065
2013-10-15,Central Region,Nkhotakota,Mwansambo,-13.3,34.116667,cereals and tubers,Rice,KG,actual,Retail,MWK,350.0,0.3408
2013-10-15,Central Region,Nkhotakota,Mwansambo,-13.3,34.116667,pulses and nuts,Beans,KG,actual,Retail,MWK,379.5,0.3696
2013-10-15,Central Region,Nkhotakota,Nkhotakota,-12.916667,34.3,cereals and tubers,Cassava,KG,actual,Retail,MWK,122.87,0.1197
2013-10-15,Central Region,Nkhotakota,Nkhotakota,-12.916667,34.3,cereals and tubers,Maize,KG,actual,Retail,MWK,132.88,0.1294
2013-10-15,Central Region,Nkhotakota,Nkhotakota,-12.916667,34.3,cereals and tubers,Rice,KG,actual,Retail,MWK,316.67,0.3084
2013-10-15,Central Region,Nkhotakota,Nkhotakota,-12.916667,34.3,pulses and nuts,Beans,KG,actual,Retail,MWK,500.0,0.4869
2013-10-15,Central Region,Nkhotakota,Nkhotakota,-12.916667,34.3,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,600.0,0.5843
2013-10-15,Central Region,Ntcheu,Chimbiya,-15.08,34.58,cereals and tubers,Cassava,KG,actual,Retail,MWK,110.15,0.1073
